,map_id,time_event,description,victim_name,victim_x,victim_y,victim_rank,killer_name,killer_x,killer_y,killer_rank
32,MIRAMAR,932,Mini 14,HDxyyJUEDI,407369.3,446852.2,21,lovexinYIN218,386369.2,397016.2,8.0
33,MIRAMAR,783,M416,xuchangle,364322.9,311095.5,26,Timooo,364090.2,310635.8,14.0
34,MIRAMAR,984,Kar98k,DANIELYUANSSS,615245.5,262183.7,20,Yr4895,614778.7,270682.1,13.0
35,MIRAMAR,363,Mini 14,Kr1213,373580.2,426060.0,45,x_mouse,372556.1,427952.1,41.0
36,MIRAMAR,352,M16A4,zuidaosuanwoshu,644976.4,245380.2,47,1115275317,644482.3,244966.5,22.0
37,MIRAMAR,146,Vector,xiaohai21,439321.1,277335.0,70,cn_no8,438776.9,277001.5,58.0
38,MIRAMAR,124,M16A4,MK-AK47,316624.9,343119.0,76,lovexinYIN218,326092.7,349453.8,8.0
39,MIRAMAR,113,Micro UZI,xiaoxiaobin-97,257874.8,210889.0,81,qvn_472389748,266090.1,214041.2,1.0
40,MIRAMAR,262,M16A4,Seagull96,439235.0,281400.9,53,QuentyK,439395.2,281313.1,52.0
41,MIRAMAR,395,M16A4,Assault_no1,317471.7,341718.3,43,lovexinYIN218,317934.6,348550.0,8.0
42,MIRAMAR,846,SKS,rinidelanma999,233464.6,368136.7,24,Killer-XCY,232215.8,341160.3,23.0
43,MIRAMAR,217,M416,AL_166,177074.2,294800.5,60,9527wl,177354.2,294488.6,5.0
44,MIRAMAR,119,P1911,CKALALA,369359.3,423149.9,77,LACROSSE-666,367889.9,422192.3,73.0
45,MIRAMAR,271,M416,QuentyK,438906.2,281802.7,52,XiaoJue,439091.8,281941.4,33.0
46,MIRAMAR,217,M16A4,LING-LCASDNVBAO,439206.4,281568.9,59,QuentyK,439271.2,281457.4,52.0
47,MIRAMAR,209,M16A4,YIzhixiaosemao,325435.7,349705.9,61,lovexinYIN218,325650.8,348187.1,8.0
48,MIRAMAR,114,M16A4,Qy___38,439063.1,280640.9,80,XiaoJue,438589.4,280792.7,33.0
49,MIRAMAR,102,Vector,KINGSMAN95,318532.7,364939.0,90,Assault_no1,319021.2,361971.9,43.0
50,MIRAMAR,1103,AKM,GGjokerg,534932.8,274307.0,17,ZHAO1994666,522619.6,319751.4,12.0
51,MIRAMAR,734,Mini 14,PoisonZ6,384928.6,414403.3,29,lovexinYIN218,369850.5,418153.6,8.0
52,MIRAMAR,450,AKM,OhUnbeatable,186930.2,431328.9,39,Lxtgl,188712.2,438590.3,4.0
53,MIRAMAR,1341,M16A4,Andrehei,441000.3,366678.8,7,qvn_472389748,438417.2,305377.6,1.0
54,MIRAMAR,193,SCAR-L,FzhouAnG,199796.4,413190.2,63,zxs09100,195897.4,406196.5,44.0
55,MIRAMAR,1359,M16A4,omeren,506683.0,370548.3,6,qvn_472389748,438417.2,305377.6,1.0
56,MIRAMAR,175,M416,TengXunNB1,172573.5,292901.0,66,9527wl,173604.9,292940.4,5.0
57,MIRAMAR,984,SKS,ZZzzWWwwy,383788.8,491293.0,19,omeren,385224.0,492320.4,6.0
58,MIRAMAR,141,S1897,LACROSSE-666,370973.3,423733.4,73,J_K1ng,371032.4,423916.0,32.0
59,MIRAMAR,230,Tommy Gun,TGPEACHS,0.0,0.0,72,a617909206,654610.4,53887.78,54.0
60,MIRAMAR,130,AKM,002s,177611.7,424432.3,75,Bogle_ly,176857.6,425788.1,49.0
61,MIRAMAR,665,M16A4,aa12301,640401.4,271977.7,31,DANIELYUANSSS,640544.1,271500.0,20.0
62,MIRAMAR,359,M16A4,xuhan777,193076.1,445248.8,46,OhUnbeatable,192681.4,441830.6,39.0
63,MIRAMAR,1642,Bluezone,YikHee,430982.5,312156.2,2,,,,
64,MIRAMAR,720,M416,jack2008521,478791.6,568555.8,30,aiaiai333666,476064.1,568831.4,15.0
65,MIRAMAR,221,M416,cn_no8,438696.9,278681.7,58,XiaoJue,438621.8,280777.2,33.0
66,MIRAMAR,1186,M16A4,Yr4895,528440.8,289248.2,13,qvn_472389748,435501.2,302227.8,1.0
67,MIRAMAR,145,M416,GONGJIATING,366810.9,421362.3,72,Kr1213,367627.5,421265.6,45.0
68,MIRAMAR,235,M416,LIBAOWEI,177176.3,438393.2,55,Lxtgl,174946.2,437608.6,4.0
69,MIRAMAR,177,UMP9,huangzutaiye666,432422.3,179050.4,65,YikHee,429429.1,182096.7,2.0
70,MIRAMAR,447,AKM,SANMAODADAO,145897.4,258468.1,40,Killer-XCY,151942.4,258666.5,23.0
71,MIRAMAR,1190,M16A4,ZHAO1994666,507650.6,340896.2,12,qvn_472389748,435463.3,302218.7,1.0
72,MIRAMAR,373,UMP9,zxs09100,212965.9,393353.2,44,Elleqingye_SL,225597.4,360250.1,38.0
73,MIRAMAR,1009,M16A4,HanPangPang-,358148.5,313358.9,18,qvn_472389748,370779.5,337372.7,1.0
74,MIRAMAR,146,Win94,YoungToYzSkeR,432407.1,179084.9,71,huangzutaiye666,428325.2,177190.8,65.0
75,MIRAMAR,94,Mini 14,zxy959,318291.4,343730.5,92,MK-AK47,318173.0,343834.2,76.0
76,MIRAMAR,98,SCAR-L,Huya-KD,205486.5,396255.9,91,zxs09100,202946.4,399515.0,44.0
77,MIRAMAR,1586,AUG,wanghailong0628,426072.8,332323.3,3,YikHee,426024.0,335038.4,2.0
78,MIRAMAR,427,S686,LU_JIANG,365967.1,290448.4,42,HanPangPang-,366003.2,290477.2,18.0
79,MIRAMAR,930,M416,1115275317,625138.9,271621.5,22,Yr4895,625394.1,271367.9,13.0
80,MIRAMAR,1164,M249,aiaiai333666,460149.3,406358.2,15,lovexinYIN218,455349.3,406228.9,8.0
81,MIRAMAR,1156,AKM,WYVVYICHENG,288742.3,365039.7,16,9527wl,295162.5,355397.2,5.0
82,MIRAMAR,792,M416,Mengbo999,224844.5,377418.3,25,rinidelanma999,223525.5,378560.8,24.0
83,MIRAMAR,1287,M16A4,lovexinYIN218,462977.7,387909.2,8,qvn_472389748,435257.0,302196.6,1.0
84,MIRAMAR,912,Kar98k,Killer-XCY,234277.2,338954.1,23,WYVVYICHENG,257172.0,370382.3,16.0
85,MIRAMAR,487,M16A4,Elleqingye_SL,0.0,0.0,38,WYVVYICHENG,221945.1,364861.3,16.0
86,MIRAMAR,102,M16A4,vip1496,438277.6,280519.6,88,XiaoJue,437510.2,280533.4,33.0
87,MIRAMAR,465,M416,XZ_520,384761.8,416095.3,38,PoisonZ6,370786.4,428229.3,29.0
88,MIRAMAR,351,UMP9,juebukaigua007,222732.7,363385.9,48,Elleqingye_SL,224194.3,349126.4,38.0
89,MIRAMAR,221,M16A4,shekengdiyi,344162.1,272685.4,57,xuchangle,344186.0,273017.3,26.0
90,MIRAMAR,590,SKS,kwbabababa,283173.7,533994.1,34,omeren,298422.0,537709.3,6.0
0,ERANGEL,431,Grenade,XiaoJue,458623.2,628847.8,44,XiaoJue,458623.2,628847.8,44.0
1,ERANGEL,880,M416,Birkhoff-S,356470.7,572686.4,24,zhongguoCEOgua,353496.6,569709.5,21.0
2,ERANGEL,85,Punch,CultCans,389513.5,286981.0,91,Liangbin214,389710.6,287032.1,84.0
3,ERANGEL,124,Punch,LeoMango,0.0,0.0,86,wow78f91,334195.9,688711.8,71.0
4,ERANGEL,172,M416,formeragent16,437643.1,640099.4,67,XiaoJue,434165.6,639827.8,44.0
5,ERANGEL,275,M16A4,LucyLucks,334855.8,660077.5,54,ahazlllzy,334752.1,658179.4,3.0
6,ERANGEL,768,M16A4,NattoLars,333765.4,435652.3,28,OoJay,324807.2,442090.3,26.0
7,ERANGEL,1879,M416,PatrickSheik,475577.9,466491.7,4,daybreak561,475596.3,466209.0,2.0
8,ERANGEL,210,M416,moon_qzq,420355.8,323769.9,62,ljsglsjg,418790.5,324193.7,25.0
9,ERANGEL,851,M416,ljsglsjg,395139.8,340310.5,25,NaughtyLoser,393704.2,342140.3,22.0
10,ERANGEL,798,AKM,FYHjazz,407284.9,294969.3,27,GTX-1090Ti,412546.2,294323.7,18.0
11,ERANGEL,356,Tommy Gun,AstoriaPendragon,468664.0,646835.3,50,loverly1,468728.9,647165.3,29.0
12,ERANGEL,168,M16A4,QF-tml,342965.4,160551.4,68,lxlzeishuai,343906.9,161291.0,61.0
13,ERANGEL,1965,M416,ahazlllzy,476600.8,465139.7,3,daybreak561,475589.7,465888.1,2.0
14,ERANGEL,403,S686,JasonksCR,312719.0,685892.6,46,ahazlllzy,315111.3,684413.6,3.0
15,ERANGEL,1111,SCAR-L,STOPOR,558685.9,519888.4,20,Ez__SShaYu,557239.4,520256.6,6.0
16,ERANGEL,505,SCAR-L,kimseckwon,357635.5,408237.6,38,NattoLars,355211.0,407515.1,28.0
17,ERANGEL,451,UMP9,Shanghzzz,368264.2,407756.3,42,Cdy902,368124.2,407363.3,7.0
18,ERANGEL,687,Kar98k,SixPointedStar,333030.4,470903.8,33,big-bird1s,321082.9,443733.6,30.0
19,ERANGEL,1172,M416,GTX-1090Ti,406326.5,340641.5,18,guohouwan,406154.4,344670.5,5.0
20,ERANGEL,467,M16A4,VCCK5,290791.4,264344.8,41,NewBeeHui,291326.8,265004.3,34.0
21,ERANGEL,1671,AKM,wdqwedjkashfjkd,453609.9,453867.2,9,guohouwan,464352.0,443942.3,5.0
22,ERANGEL,124,S686,bruce_yufeng,437053.9,638919.0,76,formeragent16,437133.8,638711.4,67.0
23,ERANGEL,576,Falling,GlynnH,288114.5,456515.9,36,,,,
24,ERANGEL,226,M416,P-zzzzz,451130.2,629998.0,59,bqyCAPF,450741.2,630449.3,55.0
25,ERANGEL,417,M416,Jwy88888888,395897.6,355992.2,45,NaughtyLoser,394792.5,355256.9,22.0
26,ERANGEL,91,P1911,Captain_Vk,362541.1,394231.8,88,8873,362626.9,393737.4,60.0
27,ERANGEL,637,SKS,ZMinG10,287958.3,456401.6,35,PatrickSheik,289918.9,451712.9,4.0
28,ERANGEL,1786,Falling,Ez__SShaYu,468186.2,466632.7,6,,,,
29,ERANGEL,726,SKS,big-bird1s,317882.9,445610.6,30,PatrickSheik,287774.5,456446.8,4.0
30,ERANGEL,373,M416,conan66666666666,373551.9,359049.9,49,19136572,374591.1,359010.0,39.0
31,ERANGEL,1655,SKS,The_devil001,459691.1,477982.6,10,PatrickSheik,459143.2,465327.2,4.0
32,ERANGEL,503,M416,19136572,394174.5,343512.9,39,ljsglsjg,394201.1,340726.6,25.0
33,ERANGEL,664,M16A4,NewBeeHui,390730.2,342555.8,34,ljsglsjg,384663.0,335225.1,25.0
34,ERANGEL,127,Falling,bigg-dic,297319.1,664610.9,75,,,,
35,ERANGEL,199,M16A4,oathkeeper2,413398.3,292151.1,63,ChenSiryo,413631.1,290432.7,48.0
36,ERANGEL,837,M416,OoJay,317611.8,445687.5,26,zhongguoCEOgua,332875.5,527490.4,21.0
37,ERANGEL,114,S686,hyy-SB,432972.3,635206.6,79,XiaoJue,432484.5,635347.9,44.0
38,ERANGEL,701,M16A4,nidexiaohaome1,652485.9,355828.4,31,Ez__SShaYu,654149.8,357189.6,6.0
39,ERANGEL,486,UMP9,LIXUNHUAN1314520,437086.6,333311.9,40,guohouwan,437189.8,332944.1,5.0
40,ERANGEL,1257,M416,YBcsw,405727.2,414689.5,16,Cdy902,406641.9,414739.6,7.0
41,ERANGEL,1300,AKM,XHX-Hisense,482028.3,377487.9,15,mc-zhQ,477232.0,377993.1,14.0
42,ERANGEL,109,S686,Adolph-777,431504.3,636221.5,80,XiaoJue,431459.2,635862.4,44.0
43,ERANGEL,81,Micro UZI,TheChunkyHunk,368448.7,171902.3,93,beautiful9556,368668.5,171915.1,19.0
44,ERANGEL,217,UMP9,8873,364869.7,396917.1,60,kimseckwon,364987.8,396766.2,38.0
45,ERANGEL,100,UMP9,Liangbin214,390015.2,287380.6,84,Anger1234,389898.9,287481.5,52.0
46,ERANGEL,1714,Grenade,kane1111,472618.0,473880.8,8,Ez__SShaYu,470494.1,475036.6,6.0
47,ERANGEL,263,M416,bqyCAPF,449253.6,629483.9,55,XiaoJue,446296.3,629288.1,44.0
48,ERANGEL,154,Hit by Car,LiuCheng0374,521764.8,336321.2,69,BattleWolf266,521827.6,336246.0,58.0
49,ERANGEL,135,P92,Fantastic_Zing,418688.9,324806.8,74,ljsglsjg,420196.7,324717.4,25.0
50,ERANGEL,1182,M249,LZJ19970711,348876.8,444155.7,17,PatrickSheik,347818.1,444765.1,4.0
51,ERANGEL,1767,M249,Cdy902,465700.2,459858.0,7,PatrickSheik,465535.3,462439.6,4.0
52,ERANGEL,196,SCAR-L,962464wyj,478765.1,653666.9,64,loverly1,469877.5,649005.1,29.0
53,ERANGEL,89,DP-28,1986xx11,336038.1,170718.1,90,QF-tml,338005.8,170884.6,68.0
54,ERANGEL,1013,UMP9,NaughtyLoser,398226.3,351221.9,22,guohouwan,399381.8,352715.6,5.0
55,ERANGEL,228,AKM,BattleWolf266,624062.9,362271.4,58,nidexiaohaome1,622424.0,366036.8,31.0
56,ERANGEL,930,Grenade,LILUV587,280503.0,389189.9,23,LILUV587,280503.0,389189.9,23.0
57,ERANGEL,381,Mini 14,ChenSiryo,397747.6,288003.3,48,GTX-1090Ti,398545.9,301485.3,18.0
58,ERANGEL,1308,Bluezone,mc-zhQ,477166.3,377877.8,14,,,,
59,ERANGEL,83,Punch,yshgwbs,391079.1,346259.8,92,Jwy88888888,391038.6,346157.8,45.0
60,ERANGEL,119,S12K,GHLoveYao,223757.5,395583.1,78,OoJay,223550.1,395845.2,26.0
61,ERANGEL,138,UMP9,China_Dxc,456725.7,629700.6,73,P-zzzzz,456250.0,629518.0,59.0
62,ERANGEL,394,SCAR-L,T-ear,349347.0,410113.4,47,NattoLars,349308.6,408457.1,28.0
63,ERANGEL,93,P1911,wangqiangya,416617.5,325050.7,87,Fantastic_Zing,418466.1,324297.4,74.0
64,ERANGEL,89,Mini 14,wudisong00,387746.2,117643.1,89,The_devil001,388774.9,117539.5,10.0
65,ERANGEL,195,Micro UZI,General0006,480298.5,654480.7,65,962464wyj,478712.3,653768.1,64.0
66,ERANGEL,186,M16A4,Kraken_555,364959.8,396545.2,66,8873,365034.7,396576.3,60.0
67,ERANGEL,213,Micro UZI,lxlzeishuai,343776.0,160745.9,61,beautiful9556,344873.3,160961.0,19.0
68,ERANGEL,74,P1911,S-UZI,388675.9,117894.0,94,wudisong00,388842.8,117979.4,89.0
69,ERANGEL,151,M16A4,AugustDaniel,0.0,0.0,94,ahazlllzy,334933.1,689055.4,3.0
70,ERANGEL,1126,Falling,beautiful9556,439687.2,416753.7,19,,,,
71,ERANGEL,328,M16A4,Anger1234,392420.9,287034.3,52,ChenSiryo,392390.8,287480.7,48.0
72,ERANGEL,248,Uaz,719944000,657227.6,462746.6,56,719944000,657227.6,462746.6,56.0
73,ERANGEL,103,P1911,liangke520,419918.3,324830.8,83,Fantastic_Zing,418578.0,324611.2,74.0
74,ERANGEL,146,M16A4,wow78f91,334630.5,688829.4,71,ahazlllzy,334699.7,688656.6,3.0
75,ERANGEL,233,M416,gogo-000,200468.4,276447.7,57,LZJ19970711,204636.7,278451.5,17.0
76,ERANGEL,1968,M416,daybreak561,475623.9,465252.9,2,Karenina-Along,472853.9,463224.0,1.0
77,ERANGEL,1852,M416,guohouwan,471143.6,458783.9,5,Karenina-Along,470845.1,456654.3,1.0
78,ERANGEL,106,M16A4,leigeLL,422003.6,289309.6,82,ChenSiryo,422329.3,288615.1,48.0
79,ERANGEL,445,AKM,DANA8298,381114.3,129332.8,43,rdtfuyftyf,383905.0,141653.2,37.0
80,ERANGEL,99,DP-28,DevilGoodnees,425373.6,326687.9,86,moon_qzq,425426.4,326727.6,62.0
81,ERANGEL,695,M249,shipengfeia,290187.2,454979.5,32,PatrickSheik,287863.8,456462.3,4.0
82,ERANGEL,525,M16A4,rdtfuyftyf,380279.9,134080.8,37,The_devil001,381985.9,130655.3,10.0
83,ERANGEL,305,UMP9,Acoolzhang,444133.2,330068.2,53,LIXUNHUAN1314520,445330.5,329421.2,40.0
84,ERANGEL,1446,Mini 14,jingdada233,444833.0,480832.9,13,The_devil001,437144.0,474029.5,10.0
85,ERANGEL,99,Punch,sijianren13,390805.9,346049.1,85,Jwy88888888,390879.4,346094.9,45.0
86,ERANGEL,727,M16A4,loverly1,449978.6,629735.3,29,lieveil,437385.2,623597.3,12.0
87,ERANGEL,1509,M416,GUGA2017,450764.0,452833.6,11,wdqwedjkashfjkd,446802.0,444467.7,9.0
88,ERANGEL,1482,SKS,lieveil,508183.5,495318.3,12,Ez__SShaYu,511158.5,497756.1,6.0
89,ERANGEL,138,M16A4,jiaowoxiaotian3,342511.3,184982.7,72,lxlzeishuai,345655.4,167870.6,61.0
90,ERANGEL,107,S1897,zxm1026888,418107.9,329118.3,81,FYHjazz,418003.1,330350.8,27.0
91,ERANGEL,339,M416,xiaoyang6666yang,449656.0,621024.1,51,XiaoJue,451675.8,621141.0,44.0
92,ERANGEL,1099,M249,zhongguoCEOgua,343794.5,446759.9,21,PatrickSheik,343183.3,446640.7,4.0
0,MIRAMAR,801,M416,huntingJJ,642213.4,290567.0,37,Yang_0830,651323.3,305027.4,13.0
1,MIRAMAR,1335,M416,XiaoJue,613793.6,440405.7,15,Yang_0830,622582.1,436717.1,13.0
2,MIRAMAR,1514,Kar98k,CaldoR-,604012.4,507163.4,9,JUST-BOOM-BOOM,612422.4,506630.7,2.0
3,MIRAMAR,1059,Bluezone,xx0501,0.0,0.0,26,,,,
4,MIRAMAR,1074,M416,Rabbit-xhr,607288.3,616932.1,23,JUST-BOOM-BOOM,605952.8,618607.5,2.0
5,MIRAMAR,123,Punch,LJh10010,643562.3,245634.7,81,huntingJJ,643635.3,245574.7,37.0
6,MIRAMAR,119,M16A4,ttaengle2,362817.8,435493.3,82,zyfangchiji,362888.0,435540.6,57.0
7,MIRAMAR,1235,Kar98k,DemnIt,556234.4,404454.8,18,DJ__SSC,557015.1,384293.5,1.0
8,MIRAMAR,535,Kar98k,7list,659291.9,281983.2,45,Yang_0830,647729.8,283740.8,13.0
9,MIRAMAR,1881,SCAR-L,kakanao,599470.3,465092.1,3,DJ__SSC,604402.1,463931.7,1.0
10,MIRAMAR,152,S686,MMmanan,478899.7,574055.9,74,gaoleinb,478606.6,574146.4,68.0
11,MIRAMAR,146,UMP9,T1mmy94,247930.6,524659.6,77,Scorpio010,250870.7,526002.0,70.0
12,MIRAMAR,1075,AKM,pITING,508907.5,551360.1,22,neaped,508912.2,553195.2,21.0
13,MIRAMAR,282,M416,Beardj,430411.4,543886.9,60,ShuiZaiDaLaoZi,430676.6,541152.9,26.0
14,MIRAMAR,769,SCAR-L,Crazy-CXC,365211.3,663526.4,40,woshiACENo1,362891.2,667648.4,39.0
15,MIRAMAR,349,AKM,GAIye123,522125.5,361541.9,51,Galaxylll,514156.3,370726.8,36.0
16,MIRAMAR,186,AKM,WozhuiNipao,443253.9,604006.7,69,Ll-cold,442225.6,602359.3,63.0
17,MIRAMAR,1600,SCAR-L,teelek-YF,623457.3,467251.1,8,lcsbxiaoliandao,623325.7,467650.1,6.0
18,MIRAMAR,125,M416,yxyx520,432174.3,543880.3,80,Kuaishou1laomao,431637.4,544262.3,72.0
19,MIRAMAR,339,SCAR-L,XPKDeson,436874.7,276890.8,52,XiaoJue,437494.1,277070.4,15.0
20,MIRAMAR,113,M16A4,DouYu_TV_3228728,470680.1,494588.1,85,2__top,470863.9,494270.3,44.0
21,MIRAMAR,818,AKM,Galaxylll,486672.2,355386.3,36,DemnIt,487256.4,354572.7,18.0
22,MIRAMAR,1331,SCAR-L,jjm66666,527517.3,425283.2,16,EROOA,527045.8,423617.8,12.0
23,MIRAMAR,160,UMP9,AGshuiwa,512781.7,427701.7,71,kakanao,512260.5,427797.6,3.0
24,MIRAMAR,299,M16A4,zyfangchiji,367467.1,421230.7,57,EROOA,366818.8,422671.6,12.0
25,MIRAMAR,333,M16A4,Ghost_WJM,370185.8,421176.2,53,EROOA,367553.6,421221.3,12.0
26,MIRAMAR,541,AKM,2__top,488614.4,525631.7,44,Nichishi,487074.4,525800.7,10.0
27,MIRAMAR,1497,SCAR-L,Nichishi,603919.4,507086.2,10,CaldoR-,608310.4,505514.3,9.0
28,MIRAMAR,516,SCAR-L,Tuboshu_,487707.7,524755.3,46,2__top,487171.3,525827.3,44.0
29,MIRAMAR,1144,Mk14,179879abcd,619639.2,501791.1,20,XiaoJue,614423.9,494807.5,15.0
30,MIRAMAR,324,AKM,steam0306,367584.4,423736.1,54,Ghost_WJM,370224.1,421024.3,53.0
31,MIRAMAR,1911,Kar98k,JUST-BOOM-BOOM,604588.8,468607.2,2,DJ__SSC,605248.4,465146.6,1.0
32,MIRAMAR,112,AKM,KJliancheng,369241.2,421184.2,86,ShaoOne,367533.1,421229.8,65.0
33,MIRAMAR,99,SCAR-L,VuMinhVN,478940.1,474099.4,89,Sharingganxh,479211.2,474474.1,61.0
34,MIRAMAR,561,RedZone,jgwy,413096.3,438265.9,42,,,,
35,MIRAMAR,291,SCAR-L,Dopa13,439158.9,277176.3,58,XiaoJue,440499.3,278071.6,15.0
36,MIRAMAR,96,SKS,HunterWZC,371351.5,421598.9,91,ShaoOne,367616.6,421193.4,65.0
37,MIRAMAR,1605,M416,diyudabian,611975.4,495949.8,7,JUST-BOOM-BOOM,608118.8,498627.2,2.0
38,MIRAMAR,1048,SCAR-L,ShuiZaiDaLaoZi,504972.5,547394.0,26,Nichishi,502578.8,545259.7,10.0
39,MIRAMAR,965,M16A4,Mc774151545,0.0,0.0,41,Hellmannhe,740452.4,532985.4,14.0
40,MIRAMAR,1027,M416,NieXiaoGe,487076.5,418094.7,28,LOUISLS,489810.2,422666.3,24.0
41,MIRAMAR,117,M16A4,DASHINGWEN,371749.2,424068.3,84,EROOA,369535.2,424419.8,12.0
42,MIRAMAR,152,Micro UZI,zhouyong11,375990.6,434708.1,75,Ghost_WJM,374858.2,436036.6,53.0
43,MIRAMAR,237,M16A4,ShaoOne,366772.1,423445.9,65,EROOA,366967.9,422977.3,12.0
44,MIRAMAR,978,M16A4,Gang-7D,508144.0,551324.6,29,pITING,509532.8,551974.8,22.0
45,MIRAMAR,1874,AKM,Burn-Reborn,596090.6,471504.6,5,kalosfilm,595846.9,473354.3,4.0
46,MIRAMAR,109,UMP9,koouhys,488567.6,570602.4,88,pITING,489187.6,571044.0,22.0
47,MIRAMAR,899,SCAR-L,Meanchen,362824.4,665265.6,32,xx0501,366118.8,663766.4,26.0
48,MIRAMAR,146,UMP9,TST0304,484256.1,510586.3,76,Tuboshu_,484307.1,508722.9,46.0
49,MIRAMAR,1124,SCAR-L,neaped,508257.8,551671.1,21,Nichishi,506805.9,550301.2,10.0
50,MIRAMAR,860,Bluezone,LULULU12333,0.0,0.0,41,,,,
51,MIRAMAR,503,SCAR-L,ETMoon,660615.1,422918.4,47,diyudabian,660251.4,422899.1,7.0
52,MIRAMAR,1875,Bluezone,kalosfilm,595940.9,473000.4,4,,,,
53,MIRAMAR,280,AKM,Sharingganxh,480160.7,494917.1,61,2__top,481561.9,495050.9,44.0
54,MIRAMAR,97,M16A4,samlw121,423726.6,523300.3,90,ddloveqianqian,423249.6,522963.1,78.0
55,MIRAMAR,1476,SCAR-L,EROOA,611858.4,436409.2,12,DJ__SSC,612228.4,434269.8,1.0
56,MIRAMAR,112,P92,tuxin1202,370653.6,429650.3,87,steam0306,370051.9,429700.1,54.0
57,MIRAMAR,886,Bluezone,Yy889-ZH_NianGu,0.0,0.0,92,,,,
58,MIRAMAR,224,AKM,boomke86,535669.6,368350.5,66,DemnIt,534688.8,368126.0,18.0
59,MIRAMAR,785,SCAR-L,Da-hai_,353342.9,544047.4,38,lcsbxiaoliandao,354159.1,546543.6,6.0
60,MIRAMAR,775,AKM,woshiACENo1,364262.6,665441.9,39,xx0501,366171.6,667114.2,26.0
61,MIRAMAR,1330,M416,longzhenshisb,622694.6,431673.8,17,Yang_0830,622700.9,437347.8,13.0
62,MIRAMAR,140,S1897,ddloveqianqian,422499.6,523560.2,78,Beardj,424396.8,525346.9,60.0
63,MIRAMAR,160,UMP9,Scorpio010,247945.3,524751.2,70,Da-hai_,254522.3,523333.6,38.0
64,MIRAMAR,265,Mini 14,keep_dan,463582.0,493674.7,62,Nichishi,462458.4,517865.2,10.0
65,MIRAMAR,365,M16A4,REMYED,131831.3,713210.1,50,Meanchen,131991.1,711165.2,32.0
66,MIRAMAR,1178,AWM,MahangMDH,579149.7,453338.8,19,lcsbxiaoliandao,563913.3,429165.9,6.0
67,MIRAMAR,284,UMP9,uygjtncteigkd,481901.5,568430.7,59,pITING,482135.2,568324.8,22.0
68,MIRAMAR,435,SCAR-L,Mike_Lynn,414342.4,434966.3,49,jgwy,413482.3,436485.4,42.0
69,MIRAMAR,319,Grenade,ldb1983,638376.3,518902.4,56,Hellmannhe,636026.6,519792.1,14.0
70,MIRAMAR,154,UMP9,X_Jeep,475426.2,576227.8,73,uygjtncteigkd,476362.5,577618.0,59.0
71,MIRAMAR,1400,UMP9,Hellmannhe,641934.8,497324.5,14,diyudabian,641625.1,493420.3,7.0
72,MIRAMAR,1742,M416,lcsbxiaoliandao,580675.5,458120.9,6,Burn-Reborn,582843.0,458073.1,5.0
73,MIRAMAR,158,S686,Kuaishou1laomao,433601.5,548414.8,72,zhengmouren1,433516.8,549791.9,48.0
74,MIRAMAR,1488,Bluezone,putianguli,539337.1,486206.6,11,,,,
75,MIRAMAR,547,S1897,Akshar1994,99344.41,731299.7,43,179879abcd,99439.94,734556.7,20.0
76,MIRAMAR,769,SCAR-L,lljstz888,354649.6,546907.1,41,lcsbxiaoliandao,355007.7,550461.0,6.0
77,MIRAMAR,239,AKM,xingji12345,0.0,0.0,67,lljstz888,278590.6,643647.1,41.0
78,MIRAMAR,119,UMP9,zhangzhineng,512069.2,427986.3,83,kakanao,511893.6,427864.1,3.0
79,MIRAMAR,1062,SCAR-L,LOUISLS,488960.6,419900.1,24,EROOA,491475.9,418314.6,12.0
80,MIRAMAR,320,M416,swv-_-v,653463.5,272152.2,55,Yang_0830,656120.6,272172.4,13.0
81,MIRAMAR,92,M16A4,Parkour92,369137.6,423907.2,92,EROOA,370025.6,424041.8,12.0
82,MIRAMAR,263,M416,Ll-cold,439406.9,603798.3,63,lcsbxiaoliandao,437113.8,603919.4,6.0
83,MIRAMAR,189,S686,gaoleinb,477987.8,574110.6,68,uygjtncteigkd,477800.3,573817.4,59.0
84,MIRAMAR,131,AKM,zzzzzzzzzzzzz10,451526.3,594357.4,79,Ll-cold,451704.5,594323.3,63.0
85,MIRAMAR,487,M416,zhengmouren1,425035.1,527567.4,48,ShuiZaiDaLaoZi,426390.5,528264.9,26.0
86,MIRAMAR,1031,SCAR-L,bzl66,483460.5,473066.6,27,lcsbxiaoliandao,479649.4,473149.4,6.0
87,MIRAMAR,1404,AWM,Yang_0830,614191.1,439871.3,13,lcsbxiaoliandao,622863.6,466916.2,6.0
88,MIRAMAR,886,Bluezone,My-0528,0.0,0.0,92,,,,
89,MIRAMAR,952,SCAR-L,hongmaoniubi,0.0,0.0,80,EROOA,412285.5,380554.6,12.0
90,MIRAMAR,213,Grenade,China_YANG98K,484012.9,515603.3,67,Tuboshu_,482430.0,515148.1,46.0
0,MIRAMAR,1511,Bluezone,MaMa_s,599401.0,542521.4,13,,,,
1,MIRAMAR,1417,M416,kldhkaddd,545007.6,538481.9,17,Emontiona9,532634.7,543068.3,11.0
2,MIRAMAR,962,M16A4,XiaoJue,495085.8,458403.5,29,BanzC63,489176.9,485642.7,20.0
3,MIRAMAR,1774,M416,zyluck,564349.8,587099.3,4,Diveo,567756.3,590917.9,2.0
4,MIRAMAR,337,M16A4,eLky_eL,494635.0,575866.9,66,6LiQing,493928.1,578074.8,5.0
