,total_rank,nickname,rank,kills,damage_dealt,walk_distance,ride_distance,time_survived
0,88,U5andSUN,82,0,0,50.31838,0.0,104.36200000000001
1,88,shazhuzhezhe,41,1,98,526.558044,0.0,277.422
2,88,sdycfhb,88,0,0,0.0,0.0,169.175
3,88,South_Emperor,39,1,100,219.95369,0.0,283.58099999999996
4,88,xiaogegechiji,51,1,100,277.9908,0.0,216.388
5,88,Luajie,47,0,0,350.543945,0.0,233.739
6,88,SuperDogRain,80,0,79,44.3935738,0.0,107.17
7,88,LemonBearXD,24,0,9,1389.07654,238.445709,504.05199999999996
8,88,Suprermehaha,88,0,0,0.0,0.0,85.024
9,88,2017121210,64,0,0,0.0,0.0,169.18599999999998
10,88,wutao2333,22,1,98,1120.78857,0.0,551.73
11,88,FZ_Q_703788228,2,1,61,2477.0275899999997,5362.69,1349.836
12,88,Night_LoneWolf,60,0,26,174.10994,0.0,172.345
13,88,MMMMMJT,87,0,0,5.974997,0.0,85.48299999999999
14,88,AAAmoon,68,0,0,157.164352,0.0,144.361
15,88,JinWenShuaiBi,72,1,100,72.09791,0.0,130.94799999999998
16,88,SongXIdatietou,7,0,30,1117.48755,7943.193359999999,1209.0819999999999
17,88,palasuo,53,1,99,160.787811,0.0,214.11
18,88,LzyWx,36,0,0,269.09198,0.0,345.665
19,88,xozhang,73,0,0,13.653939999999999,0.0,129.014
20,88,ksD-AK,40,2,220,361.52597000000003,0.0,281.64799999999997
21,88,FuJianJinJiang,21,2,287,1100.40491,0.0,571.049
22,88,Young_Richman,19,4,539,866.0097,0.0,789.363
23,88,meiyifeng111,38,1,146,373.671021,0.0,293.819
24,88,Seraphim_Cui,85,0,0,14.0739,0.0,91.969
25,88,CN2DY,69,0,27,34.652504,0.0,140.346
26,88,CQfengjieAhui,88,0,0,0.0,0.0,223.047
27,88,gaxiaohuai,46,0,0,201.049957,0.0,237.245
28,88,1911AZ,23,1,150,1065.67029,0.0,517.711
29,88,XiaoJue,86,0,42,6.3374239999999995,0.0,89.32
30,88,Coastallk,28,0,204,593.6074,1061.80432,442.29400000000004
31,88,Quaner1994,20,0,50,1350.0764199999999,0.0,631.485
32,88,nxn0204,88,0,0,0.0,0.0,169.195
33,88,3maiythe,74,3,295,30.4205132,0.0,123.044
34,88,HJH643,26,5,411,404.792725,0.0,456.983
35,88,KDT_JiN,78,0,161,42.15978,0.0,109.928
36,88,GyhKbz_Nan,54,0,0,214.341751,0.0,213.421
37,88,Weigoumisiwnnmo,70,0,0,28.418212899999997,0.0,138.041
38,88,A1JIE,16,1,141,1484.43958,619.449768,850.247
39,88,WCH0227,77,0,0,52.6253471,0.0,116.209
40,88,WilliamWH,71,0,72,98.8875961,0.0,133.851
41,88,433_Xeraper,15,1,43,2047.6577100000002,857.935852,862.81
42,88,jiying-obd,67,1,168,80.10134000000001,0.0,148.904
43,88,bb77777777,83,0,0,34.860859999999995,0.0,98.09200000000001
44,88,playmapae,3,1,99,2643.9809999999998,1609.77234,1330.465
45,88,zhouxizomin,34,0,0,736.2053,0.0,374.158
46,88,wg-qun616864779,9,3,332,1392.3576699999999,901.6637,1129.5810000000001
47,88,Ybrabra,11,1,100,1169.28967,1146.08142,1032.094
48,88,moon_qzq,13,0,0,1072.8826900000001,5810.281739999999,1004.572
49,88,LUCKYWAI,10,0,0,1680.53687,0.0,1039.271
50,88,chaianqiang123,14,0,0,2253.17041,2870.7063,983.995
51,88,Wan9DaWei,43,1,88,158.952545,0.0,255.8
52,88,dan-ing,42,0,0,195.581558,0.0,258.948
53,88,Fallen_777,33,1,12,339.346954,0.0,380.36800000000005
54,88,Yzzz2,25,1,172,980.196533,0.0,503.964
55,88,XJ-ChinaAzhar,27,0,150,614.5325,0.0,454.673
56,88,WG-629238-237,35,1,91,270.13858,0.0,360.075
57,88,QwQ-Hahaha,8,8,708,2028.4276100000002,4850.765,1167.535
58,88,DoDaaamm,81,0,0,15.1610022,0.0,104.77799999999999
59,88,Tiia,55,0,0,336.188477,441.64273099999997,209.88400000000001
60,88,Gogoing888,59,0,0,47.696670000000005,0.0,176.602
61,88,wenhao315,44,0,0,419.870026,0.0,252.729
62,88,fzqqun_678210893,58,0,44,41.7223778,0.0,181.21
63,88,2tab_xm,88,0,0,0.0,0.0,169.18
64,88,wojiushigouwang,4,1,189,2177.18,7591.48828,1267.0
65,88,graysad,88,0,0,0.0,0.0,169.199
66,88,keepcloseman,5,0,0,2355.84985,0.0,1254.184
67,88,BoBoBoBoo0,32,1,100,656.1818,0.0,390.29
68,88,Rsc-BBQ,45,1,100,263.05508399999997,0.0,241.05
69,88,Nanayaqw,52,0,21,246.27526899999998,0.0,215.267
70,88,QingBOOS,79,0,0,18.7256069,0.0,109.574
71,88,Woshiniwushuaaa,88,0,0,0.0,0.0,169.19099999999997
72,88,FuckDayDayUp,30,3,136,896.2361,265.79187,407.954
73,88,SunnyGorrr,75,1,139,54.75743000000001,0.0,118.59299999999999
74,88,BaDbOy321,17,2,197,2022.1737100000003,0.0,827.046
75,88,LIUXIANZHEN123,12,1,75,1171.80359,1387.47717,1017.703
76,88,08YxL80,84,0,23,24.048294100000003,0.0,95.852
77,88,TAGTGA,50,3,250,148.9553,0.0,222.727
78,88,huang-tian-di,76,0,0,18.2413654,0.0,117.199
79,88,qbj666,31,1,98,1002.3699300000001,0.0,398.64099999999996
80,88,BarBar54188,57,0,0,163.986877,0.0,194.472
81,88,WG--qun617412747,1,9,923,1842.1296399999999,5326.87744,1349.979
82,88,KOITOUSO,18,4,378,1204.5769,1893.1070000000002,805.132
83,88,yaobolun,37,2,270,221.824341,0.0,308.77
84,88,shaluzhishen100,6,2,200,2176.42261,3055.3313,1249.276
85,88,longgege520897,29,2,195,911.340332,0.0,414.536
86,88,Bing7777777,48,1,100,367.990417,0.0,232.40400000000002
87,88,trace0831,56,0,70,138.009949,0.0,209.264
0,85,sandaier,85,0,0,45.689598100000005,0.0,92.835
1,85,,14,0,26,4374.821,24.113960000000002,1399.996
2,85,jianghaizhou,68,1,100,133.1845,0.0,171.484
3,85,KoreanTalic,10,0,29,2937.5734899999998,5354.374510000001,1515.871
4,85,iboyfriends,57,0,0,395.71887200000003,0.0,219.579
5,85,zhuixunliwen,42,0,0,0.877768338,0.0,794.945
6,85,ABCD-123-,69,0,0,86.7866,0.0,165.676
7,85,cxlove520,45,1,197,649.7752690000001,0.0,382.74
8,85,NACEAD159,61,0,0,62.97178,0.0,200.415
9,85,adsadawd,37,1,103,1637.30127,345.7783,729.665
10,85,HzCilginPikapci,41,0,0,1025.3419199999998,0.0,482.72900000000004
11,85,TBWK001,60,0,0,353.079529,0.0,200.762
12,85,MarkeeFly,12,0,22,1936.5155,3953.903,1489.996
13,85,PLA771105,64,0,42,205.74449199999998,0.0,186.525
14,85,smallrabbitl,59,0,16,141.29264799999999,0.0,208.899
15,85,Sina-7,16,3,302,3222.69434,654.513062,1271.752
16,85,Evilknight10086,46,0,55,471.23938,0.0,327.733
17,85,ZeusMalakas,15,1,100,3410.72021,0.0,1327.443
18,85,junjun19941003,27,2,186,2365.72021,0.0,1162.991
19,85,ckf9498,56,0,0,230.980072,0.0,222.505
20,85,8888863,72,0,0,144.003922,0.0,147.287
21,85,juzige123,78,0,38,56.89891,0.0,103.95700000000001
22,85,CherubQAQ,43,0,0,701.3415,0.0,799.972
23,85,DemonGoast,33,0,0,1184.2644,0.0,770.905
24,85,XiaoJue,8,9,988,4191.93457,0.0,1586.2910000000002
25,85,hanbo7799,70,0,87,199.874908,0.0,160.739
26,85,DriverXU,53,0,0,165.832214,0.0,233.495
27,85,bie1xiu1le,38,1,100,1263.52722,0.0,686.05
28,85,vghcvghjkvhj,51,4,399,112.31456000000001,0.0,244.669
29,85,de-camp-nou,19,1,81,2263.121,2675.36377,1231.1680000000001
30,85,TSmmk,58,0,128,148.711273,0.0,212.50599999999997
31,85,myy123456,1,6,768,3605.94629,378.511322,1930.7120000000002
32,85,UNUUN_,36,2,137,1396.36719,0.0,735.2769999999999
33,85,23idendtity,20,0,4,3702.36865,1272.9080800000002,1213.392
34,85,Rosemary_Pz,81,0,18,11.106383300000001,0.0,97.88799999999999
35,85,DF-xiaohen,35,0,0,2412.47461,0.0,739.3889999999999
36,85,haoGe_ChiJ,73,2,214,64.97764000000001,0.0,122.78
37,85,Smokerker,83,0,0,0.0,0.0,94.93299999999999
38,85,2BHEZlJING,80,0,17,66.24975,0.0,99.64200000000001
39,85,yong333,25,0,0,2023.17261,0.0,1084.04
40,85,KillmaadYOU,4,2,120,2549.34863,0.0,1864.15
41,85,CHQCHQ666,67,0,0,164.030472,0.0,181.22299999999998
42,85,fenly2008,26,0,6,2103.82275,1338.02917,1069.992
43,85,ZeRoxTHeLeGend,18,1,152,2920.0376,0.0,1236.447
44,85,imamjan,2,5,484,1918.0177,3323.29272,1930.57
45,85,tanglyn,40,1,144,961.253357,0.0,514.523
46,85,Mr_L_C,7,5,517,3269.202,1429.15356,1624.736
47,85,kore3yosh1,47,2,231,364.722839,0.0,317.133
48,85,dazutianying,13,1,100,1315.18457,1624.67407,1422.368
49,85,Letterball,22,0,0,2633.4104,0.0,1206.306
50,85,asdfghjkln,9,5,612,3029.0815399999997,3778.4721700000005,1563.864
51,85,wengeddd,3,0,64,2572.5515100000002,0.0,1912.491
52,85,STRANGER25,63,1,62,302.3491,0.0,189.541
53,85,AnYangyi,31,0,75,843.01416,5166.417,795.265
54,85,LuckStar12,71,0,53,239.8229,0.0,159.121
55,85,wtf22-_1,74,1,99,96.01744000000001,0.0,113.74700000000001
56,85,Sandymy,27,0,191,1626.8319099999999,3987.417,1057.718
57,85,wh198799,62,0,33,119.880623,0.0,193.27900000000002
58,85,misxiaojun,55,0,93,305.103516,0.0,227.44
59,85,GintCro,75,0,0,29.976390000000002,0.0,113.324
60,85,DVA234,43,1,83,114.65028400000001,0.0,432.26199999999994
61,85,WTAA2,63,0,0,438.18316699999997,0.0,477.76300000000003
62,85,Qunar-YanG,50,1,132,206.6705,0.0,254.169
63,85,ChickenDin111,21,0,58,2940.4809999999998,0.0,1208.921
64,85,mulinzu,48,1,97,335.9247,0.0,288.825
65,85,YZQ1134,44,2,116,919.2085,0.0,388.61199999999997
66,85,AngeloesC,82,0,0,0.0,0.0,97.05
67,85,fxp200062,6,3,314,3245.39844,696.867554,1743.3210000000001
68,85,Curtain_flower,79,0,92,16.7687626,0.0,103.65
69,85,MALIANG155,49,0,41,170.250992,0.0,265.297
70,85,FinallyDark,17,1,90,2328.883,3526.1242700000003,1258.97
71,85,jang_jpg,66,1,99,161.100021,0.0,181.438
72,85,ZhaoXxiang,11,0,47,3029.3247100000003,5210.3916,1494.007
73,85,xxxxxxrj,29,1,92,1690.1377,2475.09546,839.0039999999999
74,85,GenzuSSam,54,1,144,32.685264600000004,0.0,228.635
75,85,LTBOSS666,39,0,0,663.2438,0.0,611.02
76,85,Tamrines,77,1,100,19.5018845,0.0,106.568
77,85,MinMLanG9,52,0,45,288.0464,0.0,241.44799999999998
78,85,weiheyaowandaota,84,0,0,51.4438477,0.0,94.89
79,85,fustianSoul,65,0,100,217.73933399999999,0.0,185.762
80,85,TARO_1114,23,0,0,2668.98633,0.0,1195.76
81,85,CC285130,34,0,0,1036.19189,815.78595,762.204
82,85,baobeiyin,5,0,42,2936.38818,2275.69165,1793.9189999999999
83,85,MARTIDER,28,2,148,1452.48877,0.0,944.3
84,85,lGC1996,76,0,23,54.21291,0.0,113.152
0,98,DAWEI1945,76,2,161,56.08733370000001,0.0,132.084
1,98,X1aoYao_,5,5,824,2854.9109999999996,2636.559,1603.654
2,98,azELfss,32,0,0,700.3583,0.0,611.005
3,98,goodfish1,38,1,192,424.806549,0.0,490.281
4,98,PuXiao-,75,1,100,48.773956299999995,0.0,132.672
5,98,budqueen,89,0,48,59.86133,0.0,101.917
6,98,AGI_jiage,69,2,148,110.402229,0.0,166.51
7,98,XWJXBB,58,0,0,204.806244,0.0,257.439
8,98,dafafafaddff,4,0,14,1364.88464,8144.32959,1650.727
9,98,Agileeeeeeeeeeee,87,1,198,25.610742600000002,0.0,103.80799999999999
10,98,PhantomBoS,78,2,257,33.434345199999996,0.0,130.882
11,98,Slow-One,37,0,87,581.1598,0.0,545.263
12,98,dituochijiwan,28,0,12,837.1666,4309.70557,776.288
13,98,FallenCaesar,94,0,0,11.6300364,0.0,89.315
14,98,HuYa90894_FengZi,90,0,74,12.576584800000001,0.0,99.96799999999999
15,98,JerryZzb,95,0,0,90.23788449999999,0.0,89.17
16,98,sdtafsda,71,0,79,161.813,0.0,160.441
17,98,unkn0wn-sniPer,31,0,102,710.5146,0.0,668.898
18,98,soulsway1986,68,0,0,53.3965149,0.0,171.14
19,98,zch117,8,1,130,2520.72778,0.0,1521.6660000000002
20,98,AnMy91,22,1,138,521.7637,0.0,895.716
21,98,EggSB,36,1,100,1405.26953,0.0,553.754
22,98,jiwang011,64,0,0,237.2117,123.40448,213.035
23,98,kiss-viper,23,3,371,1474.6429999999998,0.0,893.008
24,98,Im-exhasuted,51,0,0,757.471069,0.0,324.003
25,98,SpyGod_yang,46,0,97,340.34301800000003,0.0,390.342
26,98,Cym0123,18,0,21,1375.64124,3845.7446299999997,1042.934
27,98,MDmaster,52,0,0,383.221161,0.0,320.23900000000003
28,98,fuckXmeXman,77,1,100,96.7119446,0.0,132.05700000000002
29,98,ftghjftyjkyjk,60,2,154,251.337418,0.0,235.763
30,98,Gaolengrui,48,0,8,652.3226,632.9817,363.401
31,98,Akasip,20,6,520,1422.42932,2464.50586,974.334
32,98,yuzhilai,29,0,23,903.551331,3735.0679999999998,748.575
33,98,ZJJHCYB,59,3,393,257.47607400000004,0.0,248.541
34,98,Qiumeimei77,33,0,0,1513.3219,0.0,609.803
35,98,XiaoJue,98,0,0,0.0,0.0,128.192
36,98,dgpower_,92,0,0,18.920015300000003,0.0,95.016
37,98,wsmnis456,35,0,0,196.25741599999998,0.0,555.526
38,98,ZhangAchi-2wms,55,1,100,292.3014,0.0,299.085
39,98,Huayuanhuishao,21,1,123,1747.2766100000001,58.42123,953.562
40,98,488350,10,5,714,2497.525,0.0,1375.8870000000002
41,98,Hero-Honey,91,0,0,75.40978,0.0,95.523
42,98,CNooo-99,44,2,139,483.76916500000004,0.0,407.577
43,98,WGqun-67O8O585O,26,3,354,1216.715,2065.923,815.809
44,98,fiy_1998,50,1,100,218.22451800000002,0.0,324.202
45,98,LuoDIChee,96,0,0,0.0,0.0,88.03399999999999
46,98,WeiYi_EGod,53,0,64,264.004425,0.0,315.45599999999996
47,98,laozhang6b,19,4,445,2229.75781,116.47186299999998,1014.409
48,98,Wzm-Qhq,97,0,0,59.0831833,0.0,82.86200000000001
49,98,landongwqnmlgb,30,0,0,525.372131,0.0,699.363
50,98,QzLove1,42,0,91,603.5232,0.0,427.881
51,98,xmsQQ_51828891,16,5,443,2022.78223,0.0,1142.822
52,98,zhuying,11,1,70,1189.9209,2496.20557,1267.141
53,98,liao1021,66,0,96,86.85993,0.0,187.22799999999998
54,98,qqq601505043,85,0,0,68.32093,0.0,117.04
55,98,Mashage,61,1,4,271.2197,0.0,219.90599999999998
56,98,RangNO1,9,1,245,2513.515,4281.399,1475.2279999999998
57,98,Abdss,70,0,0,66.1221848,0.0,160.72799999999998
58,98,protect--me,7,6,580,3966.33716,0.0,1539.9
59,98,tongnijuhua63485,98,0,0,0.0,0.0,123.647
60,98,qilonzhu1978,56,0,110,183.590149,0.0,298.64
61,98,allvy132121,15,1,99,1318.48828,3657.06,1145.989
62,98,small_16o,3,1,115,1503.7495099999999,3927.9624,1723.829
63,98,LanpyLaiLe666,41,0,23,329.44787599999995,0.0,437.751
64,98,PJBNB,43,1,91,477.1498,1252.1951900000001,410.744
65,98,mbenz00,2,0,53,847.4314,5553.05371,1742.8039999999999
66,98,JmerXXoo,83,1,177,105.18598899999999,0.0,119.494
67,98,SpoliAteur,88,0,0,87.02934,0.0,103.01700000000001
68,98,wweqszw,34,4,340,533.2389,0.0,591.919
69,98,Sevenzhou_,13,2,204,1480.04956,2055.8547399999998,1160.566
70,98,JDQS-HULUGE,47,0,59,579.6078,237.228958,388.165
71,98,JB_yy,45,1,100,500.69082599999996,0.0,405.80699999999996
72,98,SUPERMENG3,84,0,0,30.219812400000002,0.0,119.236
73,98,64758386,63,0,0,150.369537,0.0,217.62
74,98,5osc,17,0,0,2860.77271,0.0,1071.378
75,98,SBSSBB,39,0,0,434.356842,2268.51318,457.051
76,98,redmanblackjiji,40,0,0,247.24497999999997,0.0,455.034
77,98,WEsonKK,25,2,251,2321.393,0.0,818.554
78,98,Zsz1982,98,0,12,14.0951262,0.0,67.62899999999999
79,98,TrtopWsy,74,2,200,50.2574921,0.0,133.054
80,98,ADK6666,6,0,0,2487.062,1139.983,1581.7679999999998
81,98,BaoZouA,93,0,0,14.521186800000002,0.0,92.652
82,98,chiji999chiji,62,0,0,150.5137,0.0,218.34900000000002
83,98,YunFei688,12,3,303,1915.95093,3672.9375,1179.453
84,98,LYX998LBB,65,0,54,241.58441200000001,0.0,190.855
85,98,gudan520,98,0,0,0.0,0.0,130.80100000000002
86,98,Seaman-Jm,57,0,0,234.265152,0.0,298.448
87,98,FORREDFOX,82,0,95,32.9021225,0.0,120.88799999999999
88,98,sanbanchijidui,49,2,213,793.471,0.0,362.49300000000005
89,98,Chen_WANG6,67,0,0,81.56775,0.0,176.09099999999998
90,98,gesu007,24,1,100,1171.684,3606.8140000000003,847.763
91,98,wadee1107,14,0,0,1371.30542,3171.34033,1150.627
92,98,Zn-9999999,86,0,0,120.016922,0.0,106.34100000000001
93,98,Stranger993,27,0,0,834.623962,1662.04541,788.2810000000001
94,98,duanyouliuhao,73,0,0,70.47825999999999,0.0,152.935
95,98,25-goolban,1,9,887,1287.144,1989.8734100000001,1742.9489999999998
96,98,yjh398306396,54,1,172,205.011047,0.0,303.295
97,98,Scorpiohot,72,0,22,296.197418,0.0,153.04399999999998
0,87,Vlanyese,36,0,67,138.57070900000002,0.0,478.598
1,87,kissjiabao,14,3,208,3780.1755399999997,1181.01025,1349.57
2,87,xiaoyaogege66,39,0,81,1214.1784699999998,0.0,462.3
3,87,kungogo,31,1,99,825.83374,2744.10376,686.035
4,87,26409374,28,4,396,907.4029,1530.86951,825.1339999999999
5,87,xiaogui1113,85,0,90,15.373538,0.0,91.766
6,87,POOP__DOOD,52,2,204,182.722992,0.0,273.993
7,87,junmp,67,0,0,99.98297,0.0,176.084
8,87,SSSdengGe,27,3,245,731.670837,2513.72583,860.669
9,87,Walkers_X,17,0,64,2678.98145,1647.1853,1224.481
10,87,AVJiaTengYing,20,3,269,2064.938,3479.1784700000003,1048.5919999999999
11,87,Hotlibi,87,0,0,0.0,0.0,189.84599999999998
12,87,JJ0700,1,6,744,2335.99976,3287.97583,1832.795
13,87,FORK-FORK-FORK-,72,0,57,246.593552,0.0,162.526
14,87,TUDOsi,12,6,452,3035.18042,1828.1887199999999,1371.6329999999998
15,87,fengxiaoxiao88,46,0,43,234.449921,0.0,341.346
16,87,WBX0817,75,0,0,0.0,0.0,153.888
17,87,guijudashuaiye,74,0,94,147.6509,0.0,155.77
18,87,Plus-bobo,68,0,26,107.284485,0.0,175.415
19,87,wojiushitoutiewa,28,1,100,1666.7959,0.0,881.913
20,87,ZhAnGzHiChEnG123,34,0,0,372.930054,0.0,527.572
21,87,Suynianb,44,1,160,475.94696,0.0,381.202
22,87,liuzhongxia,24,1,100,1319.84058,0.0,933.2339999999999
23,87,EverythingTvT,8,1,96,1986.5610000000001,5714.98633,1491.05
24,87,Polaris_K,62,0,0,162.220047,0.0,207.072
25,87,GASN,19,0,240,2324.22583,5470.552,1138.0410000000002
26,87,I-have-planC,83,0,10,39.731067700000004,0.0,96.78
27,87,ckCEN,21,0,0,1968.27393,3363.91626,1030.056
28,87,JJYYJB20CM,51,0,9,158.1863,2829.3547399999998,286.204
29,87,dmyyr1234,64,1,99,275.940674,0.0,197.544
30,87,KingW2233,47,1,67,198.391937,0.0,334.358
31,87,pandaTV1538228,42,0,3,476.944458,372.371979,423.96
32,87,CDC_xxxpxxx,54,0,35,75.78820999999999,0.0,246.65400000000002
33,87,Crazy1-,16,1,110,1203.20276,5260.429,1264.029
34,87,BangBangYing0713,69,0,148,144.550659,0.0,172.763
35,87,outmanBBBBB,73,0,0,64.5677,0.0,155.96200000000002
36,87,fly_0_,23,2,280,1850.62537,588.5411,951.557
37,87,ShangTian-,56,0,25,95.01276,2535.39185,241.055
38,87,Danger_tub233,55,1,100,125.761223,0.0,244.808
39,87,majunwei123,43,2,211,550.0086,0.0,394.327
40,87,XiaoJue,13,7,870,1664.158,4905.173,1368.128
41,87,yejunliang123,6,2,228,3011.21069,2988.81177,1562.9820000000002
42,87,China_Gky,40,0,137,514.6983,2645.8942899999997,448.541
43,87,TTFANY,76,0,0,219.695679,0.0,141.174
44,87,Always88888,10,2,322,1510.8618199999999,5754.65625,1427.7579999999998
45,87,nilongyezaici,11,0,105,1579.12219,2775.4873,1422.145
46,87,YoungMaxF104,66,0,0,142.193237,0.0,183.386
47,87,LanQ777,57,0,0,108.70008100000001,0.0,235.58
48,87,WarrenS,61,0,0,384.9966,0.0,213.305
49,87,Jimmy126,70,0,0,95.91457,466.47595199999995,170.835
50,87,dabaiwa,32,1,99,1739.7014199999999,0.0,620.7230000000001
51,87,asdafafaffafasdb,7,2,180,2120.492,5847.71729,1508.771
52,87,EA7-97,22,2,240,1185.1580000000001,0.0,987.82
53,87,ghost8723,18,0,41,787.4724,5717.975,1204.45
54,87,Thinh-Ryedy,53,0,76,226.45446800000002,0.0,254.301
55,87,HUMOUREN0,80,0,35,68.27959,0.0,128.398
56,87,RenMoXuan,3,2,199,4658.209470000001,0.0,1764.1329999999998
57,87,LostMyGame,35,0,0,477.289764,598.611633,489.476
58,87,zhanghai120,78,0,0,115.48213999999999,0.0,135.732
59,87,ChaHe-Ran,9,4,511,1829.96216,7473.5957,1456.77
60,87,0chicken-sz,81,0,6,60.95330429999999,0.0,124.523
61,87,linG_22,50,0,0,440.1807,0.0,305.389
62,87,DouyuTv_YingDiC,87,0,0,0.0,0.0,83.788
63,87,zhangfeng1991,5,1,99,3780.04443,2157.7766100000003,1643.457
64,87,LOLwangzhe007,37,1,100,803.863647,0.0,476.977
65,87,EmoTionU,29,1,124,614.4844,1651.8313,777.184
66,87,ChaiGe66,86,0,0,5.585016,0.0,91.007
67,87,mkkmask,82,0,0,42.33013,0.0,120.288
68,87,k990612,49,1,110,273.863861,0.0,305.677
69,87,HFAEE,30,0,89,800.0482,3112.7346199999997,693.023
70,87,LaoGuZi,59,0,88,152.054565,0.0,226.39700000000002
71,87,H-Geli,2,1,139,3407.56885,85.2490158,1832.622
72,87,oneJJ,63,2,208,83.38205,0.0,202.83700000000002
73,87,Chaos-Hardes,33,2,297,1280.3610800000001,1507.69629,591.79
74,87,CHENJIAJUNAINI,77,0,80,1.88956356,0.0,140.656
75,87,biubiubiub99,84,0,35,10.7236214,0.0,95.194
76,87,chenzehao123,79,0,0,40.886140000000005,0.0,129.467
77,87,CAPFlaolang,38,0,67,598.0607,64.77798,467.1
78,87,V-SuHan,60,0,26,432.54657000000003,0.0,222.87900000000002
79,87,Dominionse,45,0,50,633.5022,0.0,377.05400000000003
80,87,SM199623,41,0,64,128.26216100000002,0.0,435.0
81,87,WG_qun1605I3835,80,0,0,0.0,0.0,165.583
82,87,M_Jing,4,1,98,3895.04785,1689.2887,1753.194
83,87,21-Metro_Boomin,48,4,378,374.70324700000003,0.0,327.76599999999996
84,87,BBDaXia,15,2,204,3491.46069,5289.21631,1319.076
85,87,Fiarter,26,2,231,351.12323,5225.437,867.9639999999999
86,87,Roooo4,58,1,100,70.660675,0.0,226.886
0,92,Kk-Fuck,62,1,100,183.75067099999998,0.0,202.886
1,92,HanPangPang-,18,1,99,1185.65833,0.0,1008.158
2,92,Kate-12,50,0,43,481.748138,0.0,327.426
3,92,qvn_472389748,1,11,1589,1334.86121,3878.27979,1642.095
4,92,x_mouse,41,1,164,155.573029,0.0,435.164
5,92,kwbabababa,34,0,94,1190.662,0.0,589.712
6,92,GONGJIATING,72,0,0,87.25928499999999,0.0,144.259
7,92,XZ_520,38,0,0,1114.16626,468.32873499999994,464.958
8,92,NovaLyzer,85,0,0,44.215107,0.0,105.01700000000001
9,92,q714355990,36,0,0,1564.7220000000002,0.0,558.01
10,92,Qy___38,80,0,0,23.0067062,0.0,113.273
11,92,Elleqingye_SL,38,2,181,796.7052610000001,0.0,486.61699999999996
12,92,xiaohai21,70,0,0,114.72287800000001,0.0,145.94299999999998
13,92,Xiyang-00-,28,1,150,1874.6405,501.09414699999996,746.8530000000001
14,92,Bogle_ly,49,1,126,555.5561,0.0,328.744
15,92,LING-LCASDNVBAO,59,0,11,194.066055,0.0,216.55599999999998
16,92,TGPEACHS,72,0,0,6.497441,0.0,229.766
17,92,Andrehei,7,0,0,2248.23853,771.8864,1340.349
18,92,LoveTheLast,9,1,108,2049.21,1358.97693,1243.546
19,92,lovexinYIN218,8,9,838,2699.97461,955.4422609999999,1286.869
20,92,HDxyyJUEDI,21,0,5,1753.4663100000002,2131.199,931.6
21,92,YikHee,2,3,260,3198.414,1206.9356699999998,1641.9289999999999
22,92,carterjs,10,0,26,1762.04407,4342.918,1229.2160000000001
23,92,XiaoJue,33,5,419,1345.2312,1995.7984600000002,639.431
24,92,ChinaQCb,78,0,88,49.67791,0.0,116.335
25,92,dulesi,89,0,0,14.541914000000002,0.0,101.491
26,92,promoon,87,0,0,20.011785500000002,0.0,102.074
27,92,Augustae,35,0,80,1024.47485,0.0,565.011
28,92,AL_166,60,0,26,107.05023200000001,0.0,216.17
29,92,xuchangle,26,1,100,1129.70874,0.0,782.6410000000001
30,92,btg-kc,69,0,0,188.903717,0.0,147.911
31,92,ljdishiahjdcbjas,27,0,0,2290.44678,0.0,773.216
32,92,a617909206,54,2,200,306.291748,0.0,235.99200000000002
33,92,GGjokerg,17,2,177,2639.5559999999996,2612.29541,1102.517
34,92,Vehemences,11,0,1,2864.51563,3061.55566,1200.796
35,92,YoungToYzSkeR,71,0,55,99.0951,0.0,145.584
36,92,YIzhixiaosemao,61,0,97,157.443176,0.0,208.332
37,92,medicalrock,64,1,100,187.480331,0.0,182.58900000000003
38,92,Assault_no1,43,1,100,589.2563,0.0,394.88300000000004
39,92,dididada,84,0,10,11.5434742,0.0,105.38799999999999
40,92,PoisonZ6,29,3,383,838.7658690000001,0.0,733.4680000000001
41,92,KINGSMAN95,90,0,0,48.73601,0.0,101.355
42,92,OhUnbeatable,39,1,99,982.212341,0.0,449.715
43,92,Killer-XCY,23,2,255,2693.3427699999997,0.0,911.6439999999999
44,92,Timooo,14,1,100,2310.94165,1490.37537,1169.1889999999999
45,92,zxy959,92,0,56,20.355014800000003,0.0,93.93700000000001
46,92,wanghailong0628,3,1,100,3759.8390000000004,240.907181,1585.207
47,92,cn_no8,58,3,300,94.705,0.0,220.394
48,92,CKALALA,77,1,100,59.225814799999995,0.0,118.94200000000001
49,92,TengXunNB1,66,0,0,154.56861899999998,0.0,174.524
50,92,Huya-KD,91,0,0,41.2342758,0.0,97.572
51,92,xuhan777,46,0,103,692.4534,0.0,358.741
52,92,Lxtgl,4,3,353,1597.846,4080.47314,1428.62
53,92,9527wl,5,3,275,3546.3313,1056.22314,1374.777
54,92,zxs09100,44,2,200,623.9111,0.0,372.619
55,92,LU_JIANG,42,1,144,617.3097,0.0,426.94599999999997
56,92,SANMAODADAO,40,0,0,880.6476,0.0,446.63199999999995
57,92,002s,75,0,0,145.4801,0.0,129.33100000000002
58,92,Mengbo999,25,0,11,805.0429,2723.90552,791.7439999999999
59,92,LIBAOWEI,55,0,0,171.139389,0.0,234.18900000000002
